user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:11+02:00,Thu,,Train,8.599354,47.446148
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:15+02:00,Thu,,Train,8.600000,47.445924
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:18+02:00,Thu,,Train,8.600517,47.445741
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:22+02:00,Thu,,Train,8.601977,47.445216
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:26+02:00,Thu,,Train,8.602590,47.444998
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:29+02:00,Thu,,Train,8.602843,47.444911
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:33+02:00,Thu,,Train,8.603112,47.444821
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:36+02:00,Thu,,Train,8.603381,47.444736
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:40+02:00,Thu,,Train,8.603648,47.444657
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:44+02:00,Thu,,Train,8.604219,47.444502
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:47+02:00,Thu,,Train,8.604771,47.444378
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:51+02:00,Thu,,Train,8.605374,47.444257
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:55+02:00,Thu,,Train,8.605995,47.444144
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:01:58+02:00,Thu,,Train,8.606676,47.444019
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:02+02:00,Thu,,Train,8.607283,47.443895
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:06+02:00,Thu,,Train,8.607555,47.443837
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:09+02:00,Thu,,Train,8.608135,47.443711
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:13+02:00,Thu,,Train,8.608682,47.443583
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:16+02:00,Thu,,Train,8.609255,47.443440
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:20+02:00,Thu,,Train,8.610093,47.443223
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:24+02:00,Thu,,Train,8.611098,47.442952
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:27+02:00,Thu,,Train,8.611661,47.442792
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:31+02:00,Thu,,Train,8.611746,47.442768
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:35+02:00,Thu,,Train,8.613356,47.442322
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:38+02:00,Thu,,Train,8.613994,47.442149
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:42+02:00,Thu,,Train,8.614406,47.442031
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:45+02:00,Thu,,Train,8.614968,47.441860
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:49+02:00,Thu,,Train,8.615388,47.441722
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:53+02:00,Thu,,Train,8.615907,47.441539
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:02:56+02:00,Thu,,Train,8.616280,47.441401
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:00+02:00,Thu,,Train,8.616699,47.441231
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:04+02:00,Thu,,Train,8.617028,47.441087
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:07+02:00,Thu,,Train,8.617640,47.440812
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:11+02:00,Thu,,Train,8.618590,47.440341
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:14+02:00,Thu,,Train,8.619395,47.439960
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:18+02:00,Thu,,Train,8.619959,47.439733
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:22+02:00,Thu,,Train,8.620378,47.439573
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:25+02:00,Thu,,Train,8.620564,47.439509
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:29+02:00,Thu,,Train,8.620920,47.439397
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:33+02:00,Thu,,Train,8.621365,47.439268
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:36+02:00,Thu,,Train,8.622148,47.439076
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:40+02:00,Thu,,Train,8.622571,47.438990
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:43+02:00,Thu,,Train,8.623013,47.438909
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:47+02:00,Thu,,Train,8.623830,47.438768
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:51+02:00,Thu,,Train,8.624983,47.438577
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:54+02:00,Thu,,Train,8.626154,47.438392
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:03:58+02:00,Thu,,Train,8.626169,47.438390
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:02+02:00,Thu,,Train,8.628329,47.438091
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:05+02:00,Thu,,Train,8.629577,47.437931
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:09+02:00,Thu,,Train,8.630934,47.437737
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:12+02:00,Thu,,Train,8.631251,47.437689
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:16+02:00,Thu,,Train,8.633840,47.437318
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:20+02:00,Thu,,Train,8.634573,47.437210
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:23+02:00,Thu,,Train,8.634708,47.437189
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:27+02:00,Thu,,Train,8.636457,47.436935
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:31+02:00,Thu,,Train,8.637216,47.436810
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:34+02:00,Thu,,Train,8.637510,47.436754
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:38+02:00,Thu,,Train,8.637712,47.436712
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:41+02:00,Thu,,Train,8.637926,47.436659
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:45+02:00,Thu,,Train,8.638220,47.436582
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:49+02:00,Thu,,Train,8.638516,47.436500
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:52+02:00,Thu,,Train,8.639045,47.436328
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:04:56+02:00,Thu,,Train,8.639578,47.436127
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:00+02:00,Thu,,Train,8.640115,47.435879
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:03+02:00,Thu,,Train,8.640573,47.435640
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:07+02:00,Thu,,Train,8.640970,47.435411
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:10+02:00,Thu,,Train,8.641297,47.435200
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:14+02:00,Thu,,Train,8.641650,47.434950
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:18+02:00,Thu,,Train,8.641926,47.434728
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:21+02:00,Thu,,Train,8.642204,47.434488
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:25+02:00,Thu,,Train,8.642250,47.434444
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:29+02:00,Thu,,Train,8.642418,47.434282
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:32+02:00,Thu,,Train,8.642612,47.434080
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:36+02:00,Thu,,Train,8.642837,47.433822
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:39+02:00,Thu,,Train,8.643022,47.433593
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:43+02:00,Thu,,Train,8.643468,47.432992
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:47+02:00,Thu,,Train,8.644628,47.431392
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:50+02:00,Thu,,Train,8.644681,47.431318
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:54+02:00,Thu,,Train,8.645855,47.429688
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:05:58+02:00,Thu,,Train,8.646171,47.429282
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:01+02:00,Thu,,Train,8.646515,47.428908
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:05+02:00,Thu,,Train,8.646665,47.428750
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:09+02:00,Thu,,Train,8.646936,47.428502
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:12+02:00,Thu,,Train,8.647153,47.428319
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:16+02:00,Thu,,Train,8.647683,47.427939
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:19+02:00,Thu,,Train,8.648163,47.427634
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:23+02:00,Thu,,Train,8.648506,47.427443
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:27+02:00,Thu,,Train,8.648876,47.427255
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:30+02:00,Thu,,Train,8.649435,47.427009
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:34+02:00,Thu,,Train,8.649679,47.426912
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:38+02:00,Thu,,Train,8.650014,47.426791
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:41+02:00,Thu,,Train,8.651111,47.426425
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:45+02:00,Thu,,Train,8.651814,47.426184
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:48+02:00,Thu,,Train,8.652572,47.425900
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:52+02:00,Thu,,Train,8.655717,47.424708
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:56+02:00,Thu,,Train,8.657989,47.423843
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:06:59+02:00,Thu,,Train,8.658560,47.423626
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:03+02:00,Thu,,Train,8.659031,47.423450
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:07+02:00,Thu,,Train,8.659612,47.423246
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:10+02:00,Thu,,Train,8.660176,47.423068
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:14+02:00,Thu,,Train,8.660664,47.422936
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:17+02:00,Thu,,Train,8.661268,47.422805
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:21+02:00,Thu,,Train,8.661885,47.422691
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:25+02:00,Thu,,Train,8.662168,47.422642
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:28+02:00,Thu,,Train,8.662467,47.422593
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:32+02:00,Thu,,Train,8.663103,47.422498
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:36+02:00,Thu,,Train,8.663456,47.422448
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:39+02:00,Thu,,Train,8.664238,47.422328
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:43+02:00,Thu,,Train,8.665075,47.422190
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:46+02:00,Thu,,Train,8.665570,47.422112
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:50+02:00,Thu,,Train,8.666705,47.421952
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:54+02:00,Thu,,Train,8.668851,47.421603
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:07:57+02:00,Thu,,Train,8.674952,47.420749
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:01+02:00,Thu,,Train,8.675241,47.420708
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:05+02:00,Thu,,Train,8.675666,47.420664
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:08+02:00,Thu,,Train,8.676084,47.420626
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:12+02:00,Thu,,Train,8.676590,47.420603
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:15+02:00,Thu,,Train,8.677070,47.420592
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:19+02:00,Thu,,Train,8.677580,47.420599
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:23+02:00,Thu,,Train,8.678035,47.420624
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:26+02:00,Thu,,Train,8.678496,47.420657
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:30+02:00,Thu,,Train,8.678936,47.420704
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:34+02:00,Thu,,Train,8.679403,47.420773
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:37+02:00,Thu,,Train,8.679962,47.420872
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:41+02:00,Thu,,Train,8.680746,47.421059
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:44+02:00,Thu,,Train,8.681463,47.421269
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:48+02:00,Thu,,Train,8.682146,47.421520
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:52+02:00,Thu,,Train,8.682497,47.421663
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:55+02:00,Thu,,Train,8.682840,47.421819
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:08:59+02:00,Thu,,Train,8.683228,47.422013
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:03+02:00,Thu,,Train,8.683642,47.422240
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:06+02:00,Thu,,Train,8.684125,47.422540
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:10+02:00,Thu,,Train,8.684490,47.422787
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:13+02:00,Thu,,Train,8.684848,47.423066
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:17+02:00,Thu,,Train,8.684967,47.423160
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:21+02:00,Thu,,Train,8.685499,47.423622
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:24+02:00,Thu,,Train,8.685630,47.423742
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:28+02:00,Thu,,Train,8.685846,47.423958
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:32+02:00,Thu,,Train,8.685957,47.424088
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:35+02:00,Thu,,Train,8.686197,47.424385
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:39+02:00,Thu,,Train,8.686489,47.424792
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:43+02:00,Thu,,Train,8.686649,47.425043
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:46+02:00,Thu,,Train,8.686780,47.425275
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:50+02:00,Thu,,Train,8.687227,47.426087
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:53+02:00,Thu,,Train,8.688027,47.427564
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:09:57+02:00,Thu,,Train,8.688298,47.428070
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:01+02:00,Thu,,Train,8.688405,47.428271
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:04+02:00,Thu,,Train,8.688749,47.428909
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:08+02:00,Thu,,Train,8.689174,47.429786
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:12+02:00,Thu,,Train,8.689307,47.430052
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:15+02:00,Thu,,Train,8.689326,47.430091
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:19+02:00,Thu,,Train,8.689764,47.430979
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:22+02:00,Thu,,Train,8.689951,47.431349
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:26+02:00,Thu,,Train,8.690042,47.431521
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:30+02:00,Thu,,Train,8.690714,47.432743
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:33+02:00,Thu,,Train,8.690926,47.433117
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:37+02:00,Thu,,Train,8.691192,47.433507
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:41+02:00,Thu,,Train,8.691533,47.433914
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:44+02:00,Thu,,Train,8.691850,47.434221
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:48+02:00,Thu,,Train,8.692034,47.434386
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:51+02:00,Thu,,Train,8.692204,47.434531
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:55+02:00,Thu,,Train,8.692603,47.434824
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:10:59+02:00,Thu,,Train,8.693023,47.435090
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:02+02:00,Thu,,Train,8.693367,47.435280
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:06+02:00,Thu,,Train,8.693663,47.435431
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:10+02:00,Thu,,Train,8.693939,47.435552
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:13+02:00,Thu,,Train,8.694367,47.435730
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:17+02:00,Thu,,Train,8.694592,47.435801
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:20+02:00,Thu,,Train,8.694855,47.435890
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:24+02:00,Thu,,Train,8.695228,47.435999
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:28+02:00,Thu,,Train,8.695622,47.436096
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:31+02:00,Thu,,Train,8.696031,47.436185
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:35+02:00,Thu,,Train,8.696488,47.436264
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:39+02:00,Thu,,Train,8.696789,47.436307
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:42+02:00,Thu,,Train,8.698407,47.436534
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:46+02:00,Thu,,Train,8.698955,47.436621
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:49+02:00,Thu,,Train,8.699384,47.436699
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:53+02:00,Thu,,Train,8.699849,47.436808
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:11:57+02:00,Thu,,Train,8.700287,47.436931
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:00+02:00,Thu,,Train,8.700681,47.437059
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:04+02:00,Thu,,Train,8.701136,47.437225
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:08+02:00,Thu,,Train,8.701426,47.437345
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:11+02:00,Thu,,Train,8.701671,47.437452
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:15+02:00,Thu,,Train,8.701894,47.437561
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:18+02:00,Thu,,Train,8.702136,47.437683
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:22+02:00,Thu,,Train,8.702423,47.437846
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:26+02:00,Thu,,Train,8.702981,47.438216
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:29+02:00,Thu,,Train,8.703322,47.438476
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:33+02:00,Thu,,Train,8.703601,47.438720
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:37+02:00,Thu,,Train,8.703866,47.438975
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:40+02:00,Thu,,Train,8.704120,47.439249
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:44+02:00,Thu,,Train,8.704334,47.439533
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:47+02:00,Thu,,Train,8.704537,47.439831
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:51+02:00,Thu,,Train,8.704714,47.440125
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:55+02:00,Thu,,Train,8.704860,47.440432
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:12:58+02:00,Thu,,Train,8.704960,47.440720
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:02+02:00,Thu,,Train,8.705052,47.441039
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:06+02:00,Thu,,Train,8.705119,47.441372
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:09+02:00,Thu,,Train,8.705153,47.441684
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:13+02:00,Thu,,Train,8.705170,47.442070
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:16+02:00,Thu,,Train,8.705156,47.442258
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:20+02:00,Thu,,Train,8.705151,47.442433
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:24+02:00,Thu,,Train,8.705104,47.442780
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:27+02:00,Thu,,Train,8.705026,47.443151
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:31+02:00,Thu,,Train,8.704899,47.443629
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:35+02:00,Thu,,Train,8.704280,47.445776
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:38+02:00,Thu,,Train,8.704151,47.446347
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:42+02:00,Thu,,Train,8.704108,47.446753
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:46+02:00,Thu,,Train,8.704102,47.447084
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:49+02:00,Thu,,Train,8.704132,47.447455
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:53+02:00,Thu,,Train,8.704180,47.447832
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:13:56+02:00,Thu,,Train,8.704272,47.448188
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:00+02:00,Thu,,Train,8.704451,47.448769
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:04+02:00,Thu,,Train,8.704569,47.449168
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:07+02:00,Thu,,Train,8.704682,47.449623
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:11+02:00,Thu,,Train,8.704801,47.450054
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:15+02:00,Thu,,Train,8.704860,47.450235
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:18+02:00,Thu,,Train,8.705164,47.451125
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:22+02:00,Thu,,Train,8.705391,47.451851
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:25+02:00,Thu,,Train,8.705782,47.453016
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:29+02:00,Thu,,Train,8.706287,47.454592
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:33+02:00,Thu,,Train,8.706744,47.455985
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:36+02:00,Thu,,Train,8.707731,47.458974
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:40+02:00,Thu,,Train,8.707791,47.459160
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:44+02:00,Thu,,Train,8.707847,47.459343
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:47+02:00,Thu,,Train,8.707902,47.459519
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:51+02:00,Thu,,Train,8.707948,47.459698
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:54+02:00,Thu,,Train,8.707995,47.459912
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:14:58+02:00,Thu,,Train,8.708032,47.460128
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:15:02+02:00,Thu,,Train,8.708055,47.460353
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:15:05+02:00,Thu,,Train,8.708068,47.460580
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T10:15:09+02:00,Thu,,Train,8.708064,47.460830
